Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1975-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975-02-28,0.6055847735006177,1.483314750676348,1.619970472495615,0.9328848912362415,0.3270650439867706,0.9574381797224839,2.1375643346778554,0.11128860308323453,3.9957735775940075,-0.949121053468176,-0.28587085402917345,0.03954844887020714,0.9475851214275816,1.7735005479201922,1.6551689776205472,1.1443616980610423,0.10308927446252836,1.8167389494819963,-0.9002780649156874,-0.32616668102774005,-0.5888816134889425,1.4189000199693207,0.42528244016641636,-0.7463088577393922,4.423391055917345,1.1485580372124367,-0.09236796148201314,1.7446122924360405,1.565579163245882,-2.4362749672209296,1.4857024513790953,-2.084490565233112,1.05277529527316,-0.20259294719356755,0.31121454785418873,-0.04718233072015236,2.5450900426931264,1.1354468408575196,2.065162490253735,1.3412837894498575,-1.0989109567420077,0.13197695885561764,0.9963932267583689,1.3917273774762893,0.9502711306895717,1.0230768738581926,0.39614535170659,1.9928590322421724,1.351535484149041,1.2744092538056404
1975-03-31,1.3229655455909817,3.0016357309755515,3.151438597820602,1.7477923980889518,1.508767123850532,1.934584224490886,3.7361131835372987,0.32496015932275646,9.857399064968668,-1.359347283998146,-0.3905401255038735,0.051326573352782255,2.0657603396117143,3.459797640994921,3.171193225773132,2.395748049850327,0.18269262388414612,3.624746298385116,-1.6706435622205802,-0.46400946448401564,-1.163548073739962,2.604727650846378,0.7925924582330435,-1.304695816154492,8.902472316420681,2.37015754600201,-0.1949454522852017,3.440108148387306,2.993570162028343,-3.872492082638169,2.879269548468603,-2.996872362295242,1.9702225699047877,-0.26317667750754725,0.949653909641302,0.003409406779372949,4.970106362893357,2.022503554270044,4.165474285277159,2.3770369483148475,-2.2171002955564822,0.4059701071977417,2.8009579398570668,2.6494570457077242,1.867631779245833,1.7638936396690965,1.014599451287629,4.075800872715234,2.696752518632635,2.6447386473172227
1975-04-30,2.211295255409526,4.585869422525056,4.34047909491996,2.389093186679501,3.486504920462789,2.9021320254586884,4.6064867102688565,0.7945218745766459,17.01866618072388,-1.1560287383943244,-0.22242212127899197,0.051643259755606866,3.2359070710829347,4.688573976594585,4.40312123455795,3.6489252375561017,0.4031922369629519,4.972370764053261,-2.21041450416531,-0.25078682752203285,-1.5866443153701748,3.4086566230862894,1.2111321447463401,-1.554163823034016,12.538014047307549,3.626167946380447,-0.2996104717845941,5.029333425156487,4.16091835337473,-3.973935663448329,3.9871224915934538,-2.942696261131456,2.7596473607584127,0.0017023873654557157,1.772940342353546,0.046243747316998825,7.176134354096727,2.7315865855398154,6.290425494427823,3.0011642498240767,-3.3268882399062276,0.808471003621422,5.415843536394394,3.652291880264924,2.701821994458279,2.2883462502295524,1.7448642249987163,6.257222187043427,3.9113254020066934,4.1102460477149645
1975-05-31,3.050000468918414,6.315915317170015,4.96038716236274,2.9594610945027497,5.163135354228261,3.7602520878226975,4.829603112947019,1.615245427462306,17.925503392199765,-0.7623034893943046,0.19533971837239728,0.10889346777865776,3.9372997580162523,5.233531858720004,5.210697746072749,4.796109702039215,1.056910717736388,5.613260725518338,-2.4532943521665707,0.2628972191377157,-1.7300992754125781,3.719893265287611,1.8441162577502215,-1.4806639060471483,12.30466335438544,4.7888118136763405,-0.4203822756113704,6.4530623408126555,4.9597131806389285,-3.1291452835627753,4.801979869134117,-2.3572880695609073,3.373714052594675,0.6287979153616909,2.6259455853210056,0.03429477044722593,9.2741827235833,3.646789765013269,8.351834811029963,3.442239911247391,-4.330437863527577,1.260527402878644,6.20165526604534,4.311852923940419,3.4363323018023513,2.681551716085553,2.371090055418621,8.509993219951884,4.903675792656274,5.608150284554088
1975-06-30,3.4956749853662976,8.168037454233914,4.791281998435206,3.537197645853966,5.938568887854768,4.528543736834504,4.642416128950104,2.6024945763337857,12.718626944289301,-0.6392109312021628,0.7356294628504694,0.20721851461322383,4.326383308745181,5.160545160706117,5.686884229438078,5.6473016680295745,2.2510139050045144,5.869111948984554,-2.348805748920688,0.9075096128231414,-1.5361177393407035,3.54155216128383,2.6792157419044482,-1.1733360974187632,8.711809316895225,5.775433287958566,-0.5722431840493126,7.663067252944284,5.3273891736204035,-1.8977156428509931,5.508414404706846,-1.3082160020291356,3.766562176004154,1.5763116787411837,3.4700112508393595,0.03100829923750714,11.288613589039137,4.712702262296707,10.11990590239349,4.009498966813664,-5.0766806235009145,1.732342840718846,4.888142570346638,4.505672867332713,4.103884571035764,3.0368638788742834,2.9986605791571606,10.713052744176803,5.646892671470524,7.107623820396283
1975-07-31,3.373039773662481,10.020535625059527,3.774271521995511,4.036675755916888,6.734743444863904,5.0958112199851024,4.419780317998294,3.492139015750828,8.70280306655289,-0.9895133087430525,1.2572865959782455,0.3344245614449185,4.866438386511421,4.625091938691825,6.044165239765747,6.172826406031173,3.6608337681288283,6.2615864059193225,-1.891613610146302,1.6564204271360254,-1.052113464904638,3.349973810160138,3.745326105538894,-0.9823294821301722,5.457729601790971,6.587896588383113,-0.7438592771202027,8.699589593997525,5.283491481215652,-0.6035776203355785,6.168551638096358,-0.2154041723218135,4.092013982129182,2.8390103246009883,4.127896873543298,0.12674574120564797,13.015548905714338,5.412896949598265,11.431206175583398,4.784568643270354,-5.541137073526916,2.205868822420807,3.9841765686387407,4.2475073445870954,4.677055997111297,3.6125700162422674,3.737964185251159,12.67959018279158,6.194018414445617,8.573655419027045
1975-08-31,2.7940264879666907,11.708810478608807,2.2027504219350917,4.340683595757234,8.137093289694741,5.144587557164606,4.377167112419304,4.253914265991319,6.7668410400932775,-1.8001158329025946,1.645614953552308,0.5169770532226317,5.394289643251797,3.7564901936707966,6.295676932651985,6.618788283334407,4.8320443503969095,6.916164501661917,-1.1506536235663216,2.4474367379238213,-0.5289113731004393,3.687092240941177,4.914087972715635,-1.1216251700501454,3.625276014142367,7.231102539729116,-0.8007665792853501,9.706961319393173,5.0119912702563125,0.2553272392484086,6.632754938149668,0.26610264722127297,4.625312503136998,4.405842011931841,4.394396363985065,0.4070329031402996,14.311174551417103,5.118869325519929,12.35118017855349,5.611906288279597,-5.857859782764844,2.721923035935223,3.8704302734647795,3.834255985164065,5.083414179046223,4.280942376419822,4.265913038363649,14.2625497480979,6.63343668385647,9.920189336587955
1975-09-30,2.1015692960113714,13.180075691769776,0.5781888210424637,4.371572401388017,9.695757917203979,4.8033868355588725,4.587128334653078,4.886128268062288,6.3034244860207735,-2.927939691455139,1.9118640822967963,0.8191340907472342,5.859701974571592,2.897457578802186,6.391805397113511,6.916622344517654,5.613713795650492,7.579913281072654,-0.3046582095551434,3.0406206494375767,-0.10287292867858523,3.9255367653060858,5.815410439988379,-1.38018245833762,2.7174596569332983,7.7391278044284,-0.5615468210202195,10.772269202095757,4.834161976863429,0.4129965969762109,6.787944199499164,0.2892704286804761,5.263972258115269,6.206586475346172,4.5306038978608125,0.9385214007004729,15.198027168259383,3.549680123963245,12.959695976591783,6.226533528071729,-6.106977346623313,3.442507377986104,4.120518771677326,3.649693354775782,5.3449307108916955,4.545038211037558,4.402905919538384,15.314184908519334,7.20842373597697,11.080590084592504
1975-10-31,1.7380413674775765,14.51680296743281,-0.30774019835796873,4.303607992554403,11.138802806768878,4.650178464870281,5.058141729878652,5.293342256608479,6.737222980728428,-3.8474327049446546,2.1012380636167385,1.4929585171704827,6.453981457868626,2.7230983180509405,6.562709847212751,7.036326402696346,6.04752929211018,8.14893573039377,0.3400749732912053,3.563933262241425,0.1252205306863506,3.4543850294992575,6.1413480685451525,-1.4653101798635366,2.0959737986837617,8.197711093951032,0.053919648963172855,11.868140436075622,4.945177914341413,0.06571400499945772,6.749671512443264,0.3469904702266256,5.814367191399442,8.034202866666522,4.923530694547617,1.841329028493884,15.746325154838146,1.609922977814013,13.233022233073854,6.399560824694063,-6.267264446772908,4.541081590237734,4.502561560118666,4.166114683325819,5.523668864165338,4.419669346267097,4.581753466661009,15.744583119729855,7.926139036924276,11.966128486474318
1975-11-30,1.9631007014544124,15.704831804283117,0.11280396743279293,4.4852446828524695,12.105190631320319,5.158569640614268,5.848498014140987,5.522044497755416,7.523703342099756,-4.126975872853761,2.165790144094189,2.6914701810374924,7.335008134624156,3.4703538446736597,6.946145415958133,7.330511106542549,6.109856629222564,8.785315905559338,0.5360994061464783,4.460314067606925,0.1972094075584505,2.9240077384331133,5.940618451823181,-1.171164347204465,1.931871332792594,8.714274571859535,0.9745816210021169,12.980446539574604,5.381270085206136,-0.49962740931388605,6.699788931183689,0.43856031866681033,6.307118971092913,9.68838762750234,5.577624058815181,3.0623734245640244,16.077062302977435,2.0764460998975074,13.234550342096908,6.141785509571424,-6.288346360794811,5.992676464909552,5.225482677090212,5.522146279743509,5.625913664297912,4.129917630021312,5.346078729309629,15.709108553876838,8.483258606268596,12.576292296013493
1975-12-31,2.8524720541737856,16.6856705550004,1.374016783466903,4.9979139155809555,12.883820677753011,6.190213416411827,6.73676899884078,5.672118971085831,7.956411310160824,-3.939252693770274,2.0972489948249575,4.2217275214656995,8.642810009144664,4.684214546497584,7.513932569374553,7.899219722085809,5.974253300826254,9.678603719198401,0.27297687671202214,5.564376075313517,0.274763656204108,2.832126227103862,5.5242123813301,-0.45029528197777635,2.552866566971752,9.43641795343471,2.181546620584273,14.073999309609494,6.1912982314431675,-0.819535556956202,6.715792695149478,0.29898706802373526,6.625993156167057,11.117189907970486,5.983508725008457,4.303282576643373,16.472357236079123,4.943420830813618,13.073679886123005,5.639430400230842,-6.105147386976769,7.316948596419522,5.8830536703478975,7.13567263141251,5.633050731552248,3.7552866830062586,6.543814605766444,15.464820224123132,8.766169135842876,13.002229079053118
